Date,Open,High,Low,Close,Adj Close,Volume
1993-05-17,44.125,44.1562,43.9375,44.1562,27.623343,34000
1993-05-18,44.1875,44.2187,43.9687,44.125,27.603825,105200
1993-05-19,44.125,45.0312,43.8437,45.0312,28.170727000000003,50200
1993-05-20,45.0312,45.1562,44.9375,45.1562,28.248932,98200
1993-05-21,45.1875,45.25,44.7187,44.75,27.994804,221400
1993-05-24,44.8437,45.0937,44.8437,44.9375,28.112104,30500
1993-05-25,45.125,45.125,45.0312,45.0312,28.170727000000003,191800
1993-05-26,45.1562,45.625,45.125,45.5937,28.522616999999997,102400
1993-05-27,45.6562,45.6562,45.375,45.4375,28.424903999999998,53800
1993-05-28,45.4062,45.4062,45.0,45.2187,28.288017,79100
1993-06-01,45.375,45.8125,45.3125,45.6562,28.561708000000003,28300
1993-06-02,45.5312,45.75,45.3437,45.5937,28.522616999999997,20300
1993-06-03,45.5,45.5,45.3437,45.4375,28.424903999999998,21600
1993-06-04,45.3125,45.3125,45.0937,45.2812,28.32712,32000
1993-06-07,45.375,45.375,45.125,45.125,28.229415999999997,121400
1993-06-08,45.0,45.0,44.7187,44.7187,27.975224,104500
1993-06-09,44.875,45.0625,44.8125,44.875,28.072998,43300
1993-06-10,44.8437,44.9375,44.75,44.9062,28.092522,17900
1993-06-11,45.0625,45.1562,44.9062,45.0937,28.209821999999996,647400
1993-06-14,45.1562,45.1875,45.0312,45.0312,28.170727000000003,64200
1993-06-15,45.0937,45.125,44.9375,44.9375,28.112104,142400
1993-06-16,44.9375,45.0312,44.8125,45.0312,28.170727000000003,330900
1993-06-17,45.125,45.1875,45.0312,45.1875,28.268488,37400
1993-06-18,44.8437,44.8437,44.5,44.5,28.035722999999997,58500
1993-06-21,44.625,44.625,44.5312,44.5937,28.094744,29300
1993-06-22,44.6562,44.6562,44.5625,44.625,28.114459999999998,137500
1993-06-23,44.625,44.625,44.2187,44.2187,27.858484000000004,227600
1993-06-24,44.3437,44.8125,44.3437,44.8125,28.232590000000002,243700
1993-06-25,44.7812,44.9062,44.75,44.7812,28.21286,44800
1993-06-28,45.0,45.2812,44.9375,45.2812,28.527874,439900
1993-06-29,45.2187,45.2187,45.0,45.0625,28.390095000000002,207500
1993-06-30,45.125,45.2187,45.0,45.0625,28.390095000000002,437600
1993-07-01,45.125,45.125,44.875,44.9375,28.311353999999998,605700
1993-07-02,44.7812,44.8125,44.5312,44.6875,28.153845,285400
1993-07-06,44.625,44.75,44.1562,44.2187,27.858484000000004,246400
1993-07-07,44.1875,44.4062,44.1875,44.3437,27.937254,343700
1993-07-08,44.375,44.9375,44.3125,44.8437,28.252249,248200
1993-07-09,44.8437,44.9687,44.75,44.9687,28.331004999999998,378200
1993-07-12,44.9062,44.9687,44.8437,44.9375,28.311353999999998,373700
1993-07-13,44.9687,45.0937,44.6562,44.9062,28.291629999999998,389600
1993-07-14,44.9375,45.1875,44.9062,45.0625,28.390095000000002,617300
1993-07-15,45.0312,45.0312,44.7812,44.875,28.271957,443800
1993-07-16,44.9062,44.9375,44.6875,44.75,28.193222,216400
1993-07-19,44.75,44.75,44.5937,44.7187,28.173489,188200
1993-07-20,44.6875,44.8437,44.4687,44.8437,28.252249,68500
1993-07-21,44.7812,44.8125,44.6562,44.8125,28.232590000000002,142700
1993-07-22,44.75,44.8125,44.5,44.5,28.035722999999997,632400
1993-07-23,44.5937,44.7187,44.5625,44.7187,28.173489,286200
1993-07-26,44.8437,45.0625,44.8437,44.9687,28.331004999999998,121300
1993-07-27,45.0,45.0312,44.7812,44.9375,28.311353999999998,92800
1993-07-28,44.8437,44.9375,44.7812,44.8437,28.252249,30800
1993-07-29,44.9375,45.2187,44.875,45.0937,28.409746000000002,331000
1993-07-30,45.0937,45.0937,44.7812,44.8437,28.252249,75300
1993-08-02,44.9062,45.125,44.9062,44.9687,28.331004999999998,41300
1993-08-03,45.0625,45.1875,44.8437,45.0,28.350716,81600
1993-08-04,45.0,45.0937,44.875,45.0,28.350716,434000
1993-08-05,45.0,45.0,44.8437,44.9062,28.291629999999998,36800
1993-08-06,45.0312,45.0625,44.9062,44.9687,28.331004999999998,402300
1993-08-09,45.0937,45.3437,45.0,45.2187,28.488504,828200
1993-08-10,45.1875,45.2187,45.125,45.1875,28.468851,604900
1993-08-11,45.1562,45.3125,45.1562,45.1875,28.468851,542200
1993-08-12,45.3125,45.3125,44.9062,45.0625,28.390095000000002,303700
1993-08-13,45.0937,45.1562,45.0937,45.125,28.429471999999997,103500
1993-08-16,45.1562,45.5,45.1562,45.375,28.586985,241800
1993-08-17,45.3437,45.5312,45.3437,45.5312,28.685383,369300
1993-08-18,45.6875,45.875,45.6562,45.7812,28.842888000000002,414300
1993-08-19,45.8125,45.8125,45.7187,45.7812,28.842888000000002,28500
1993-08-20,45.6875,45.8125,45.6562,45.8125,28.862606,80700
1993-08-23,45.625,45.75,45.625,45.7187,28.803501,15600
1993-08-24,45.7187,46.2187,45.7187,46.2187,29.118513,273400
1993-08-25,46.2187,46.4375,46.1562,46.25,29.138233000000003,242300
1993-08-26,46.2812,46.5312,46.0937,46.2812,29.157896,120000
1993-08-27,46.1562,46.25,46.1562,46.25,29.138233000000003,25700
1993-08-30,46.2812,46.5,46.2812,46.4375,29.256359000000003,183500
1993-08-31,46.4062,46.5625,46.3437,46.5625,29.335136,66500
1993-09-01,46.4062,46.5937,46.4062,46.5,29.295746,136500
1993-09-02,46.5312,46.5937,46.3125,46.3437,29.197267999999998,472400
1993-09-03,46.3125,46.4375,46.25,46.375,29.216995,630500
1993-09-07,46.375,46.4375,46.0,46.0625,29.020107,196400
1993-09-08,46.0625,46.0625,45.5937,45.9062,28.921642,269900
1993-09-09,45.7187,46.0312,45.7187,46.0,28.98074,239200
1993-09-10,46.125,46.4375,46.0625,46.4062,29.236653999999998,106500
1993-09-13,46.5625,46.5625,46.4375,46.4375,29.256359000000003,66900
1993-09-14,46.3125,46.3125,46.0937,46.25,29.138233000000003,184500
1993-09-15,46.0625,46.4062,45.9062,46.375,29.216995,101000
1993-09-16,46.3125,46.3437,46.1562,46.1875,29.098862,54300
1993-09-17,45.875,45.9062,45.75,45.8125,29.042454,200900
1993-09-20,45.875,45.9687,45.4375,45.4375,28.804733000000002,57800
1993-09-21,45.5,45.5625,44.8125,45.2812,28.705627000000003,318200
1993-09-22,45.4375,45.7187,45.375,45.6562,28.943371000000003,439700
1993-09-23,45.7812,45.9375,45.7187,45.9062,29.101854,88500
1993-09-24,45.8437,45.875,45.7187,45.7812,29.022591,53500
1993-09-27,46.125,46.2812,46.125,46.2812,29.339569,274600
1993-09-28,46.3125,46.3125,46.1562,46.1875,29.280170000000002,158300
1993-09-29,46.1875,46.3125,45.9687,46.0312,29.181084000000002,221000
1993-09-30,46.0312,46.125,45.8437,45.9375,29.121689,99300
1993-10-01,45.875,46.2187,45.8125,46.1562,29.26033,22700
1993-10-04,46.2187,46.2187,46.0937,46.2187,29.299954999999997,1038500
1993-10-05,46.3125,46.3125,46.0,46.1562,29.26033,436500
1993-10-06,46.1875,46.375,46.125,46.125,29.240548999999998,209200
1993-10-07,46.1875,46.1875,45.9687,46.0,29.161312,59400
1993-10-08,46.125,46.1562,45.7187,46.0625,29.200933000000003,54400
1993-10-11,46.1562,46.25,46.1562,46.1562,29.26033,467100
1993-10-12,46.2187,46.25,46.1875,46.2187,29.299954999999997,26200
1993-10-13,46.25,46.25,46.1562,46.2187,29.299954999999997,139100
1993-10-14,46.4062,46.8125,46.2812,46.8125,29.676401000000002,108100
1993-10-15,47.0312,47.1562,46.9062,47.0625,29.834881,1502500
1993-10-18,47.0312,47.0312,46.875,46.9375,29.755621,722400
1993-10-19,46.875,46.9687,46.5937,46.5937,29.537668,880100
1993-10-20,46.75,46.75,46.5625,46.6562,29.577310999999998,230400
1993-10-21,46.6875,46.6875,46.5312,46.5937,29.537668,56200
1993-10-22,46.6562,46.8437,46.375,46.375,29.399052,390700
1993-10-25,46.4062,46.5625,46.2812,46.5,29.478272999999998,114500
1993-10-26,46.4687,46.5,46.3125,46.4687,29.458446999999996,186200
1993-10-27,46.4062,46.5312,46.4062,46.5,29.478272999999998,118400
1993-10-28,46.5625,46.9687,46.5625,46.8437,29.696184000000002,129600
1993-10-29,46.8125,46.875,46.7812,46.8437,29.696184000000002,80700
1993-11-01,46.7812,47.0,46.7812,46.9687,29.775398,36400
1993-11-02,46.9062,47.0,46.6562,46.9375,29.755621,262100
1993-11-03,46.9062,46.9062,46.125,46.3437,29.379183,479100
1993-11-04,46.3437,46.3437,45.8125,45.8437,29.062223,130400
1993-11-05,45.7187,46.0625,45.5312,46.0625,29.200933000000003,363200
1993-11-08,46.0937,46.25,45.9687,46.125,29.240548999999998,367600
1993-11-09,46.4375,46.4687,46.125,46.1562,29.26033,246900
1993-11-10,46.1562,46.5,46.0312,46.5,29.478272999999998,46500
1993-11-11,46.5,46.625,46.3437,46.375,29.399052,88900
1993-11-12,46.4687,46.75,46.4375,46.5937,29.537668,108200
1993-11-15,46.6875,46.6875,46.4375,46.5625,29.517912,243300
1993-11-16,46.6562,46.8125,46.4687,46.7812,29.656538,492600
1993-11-17,46.8125,46.8125,46.4062,46.5312,29.498058,39600
1993-11-18,46.4687,46.5625,46.2812,46.4062,29.418808000000002,240800
1993-11-19,46.25,46.375,46.2187,46.3125,29.359410999999998,106000
1993-11-22,46.1875,46.2187,45.875,46.0312,29.181084000000002,165300
1993-11-23,46.2812,46.3125,46.0312,46.2812,29.339569,89700
1993-11-24,46.4062,46.5,46.3437,46.4687,29.458446999999996,77200
1993-11-26,46.5937,46.5937,46.4687,46.5,29.478272999999998,1019800
1993-11-29,46.625,46.7187,46.3125,46.3125,29.359410999999998,517500
1993-11-30,46.2812,46.5625,46.25,46.3437,29.379183,230000
1993-12-01,46.5937,46.625,46.4062,46.4062,29.418808000000002,379200
1993-12-02,46.5,46.5625,46.4062,46.5312,29.498058,352000
1993-12-03,46.5,46.7187,46.5,46.7187,29.616928,306000
1993-12-06,46.7812,46.9375,46.7812,46.875,29.716003000000004,99500
1993-12-07,46.875,46.9062,46.7812,46.8437,29.696184000000002,88800
1993-12-08,46.8437,46.8437,46.7812,46.8437,29.696184000000002,146700
1993-12-09,46.8437,46.9062,46.625,46.6875,29.597134000000004,416500
1993-12-10,46.7187,46.7187,46.5,46.5937,29.537668,412900
1993-12-13,46.5937,46.875,46.5312,46.875,29.716003000000004,273200
1993-12-14,46.9062,46.9062,46.5312,46.5312,29.498058,41900
1993-12-15,46.5937,46.625,46.4687,46.4687,29.458446999999996,82600
1993-12-16,46.6562,46.6562,46.5625,46.625,29.557505,78200
1993-12-17,46.4062,46.5937,46.375,46.5625,29.71998,104700
1993-12-20,46.5312,46.6562,46.5,46.625,29.759859000000002,68800
1993-12-21,46.5625,46.5625,46.4062,46.4687,29.660089000000003,205700
1993-12-22,46.5937,46.8125,46.5,46.7812,29.859562,410300
1993-12-23,46.75,46.8437,46.6875,46.75,29.839641999999998,533800
1993-12-27,46.75,47.0,46.75,47.0,29.999214000000002,447100
1993-12-28,46.9687,47.125,46.9375,47.0937,30.059023,880600
1993-12-29,47.125,47.1562,47.0,47.0312,30.019119,266700
1993-12-30,47.0,47.0,46.75,46.8437,29.899464000000002,219900
1993-12-31,46.9375,47.0,46.5625,46.5937,29.739887,312900
1994-01-03,46.5937,46.6562,46.4062,46.4687,29.660089000000003,960900
1994-01-04,46.5312,46.6562,46.4687,46.6562,29.779768,164300
1994-01-05,46.7187,46.7812,46.5312,46.75,29.839641999999998,710900
1994-01-06,46.8125,46.8437,46.6875,46.75,29.839641999999998,201000
1994-01-07,46.8437,47.0625,46.7187,47.0312,30.019119,775500
1994-01-10,47.0937,47.5937,46.9687,47.5937,30.378165999999997,593700
1994-01-11,47.5625,47.5625,47.3437,47.5,30.318363,295200
1994-01-12,47.5312,47.5312,47.1875,47.3437,30.218590000000003,158400
1994-01-13,47.2187,47.3125,47.1562,47.2187,30.138832,244300
1994-01-14,47.375,47.5,47.375,47.4062,30.258492999999998,137200
1994-01-17,47.4062,47.4687,47.3125,47.4062,30.258492999999998,17700
1994-01-18,47.4687,47.5312,47.375,47.4687,30.298374,166400
1994-01-19,47.4062,47.4687,47.25,47.3437,30.218590000000003,200800
1994-01-20,47.4062,47.5,47.375,47.4687,30.298374,281100
1994-01-21,47.5312,47.5312,47.3437,47.375,30.238577000000003,85600
1994-01-24,47.3437,47.5625,47.1875,47.1875,30.118909999999996,373800
1994-01-25,47.2187,47.25,47.0937,47.1875,30.118909999999996,310400
1994-01-26,47.1875,47.3437,47.125,47.3125,30.198669,145100
1994-01-27,47.4062,47.8125,47.3437,47.75,30.477921999999996,344500
1994-01-28,47.9375,48.0312,47.875,47.875,30.557713,356500
1994-01-31,48.0625,48.3125,48.0,48.2187,30.777063000000002,313800
1994-02-01,48.1562,48.1562,47.9062,47.9687,30.617523,303600
1994-02-02,48.125,48.2812,48.0937,48.2812,30.816986,307600
1994-02-03,48.1875,48.1875,47.9062,48.0625,30.677383000000003,466100
1994-02-04,48.0625,48.125,46.9687,46.9687,29.979227,1403200
1994-02-07,46.8437,47.3125,46.8437,47.1875,30.118909999999996,516400
1994-02-08,47.2812,47.2812,47.0312,47.2187,30.138832,188200
1994-02-09,47.25,47.4375,47.1875,47.4062,30.258492999999998,144600
1994-02-10,47.375,47.4062,47.0,47.0,29.999214000000002,883900
1994-02-11,47.0312,47.2812,46.8125,47.1562,30.098907,519400
1994-02-14,47.0625,47.375,47.0,47.2187,30.138832,2742100
1994-02-15,47.3125,47.5,47.25,47.4687,30.298374,374700
1994-02-16,47.5312,47.5312,47.3437,47.4375,30.278447999999997,287600
1994-02-17,47.6562,47.6875,47.0312,47.1562,30.098907,342400
1994-02-18,47.1875,47.2187,46.75,46.875,29.91943,313300
1994-02-22,47.0,47.3437,47.0,47.3437,30.218590000000003,154500
1994-02-23,47.4062,47.4375,47.0625,47.2187,30.138832,391700
1994-02-24,47.0625,47.0625,46.5625,46.5937,29.739887,770800
1994-02-25,46.6562,46.8125,46.5625,46.8125,29.879539,531300
1994-02-28,46.9375,47.0625,46.8125,46.8125,29.879539,333000
1994-03-01,46.8125,46.9062,46.375,46.625,29.759859000000002,423600
1994-03-02,46.0312,46.6875,45.9062,46.6875,29.799753000000003,581500
1994-03-03,46.625,46.625,46.4375,46.5625,29.71998,223200
1994-03-04,46.5625,46.8125,46.4062,46.6875,29.799753000000003,595800
1994-03-07,46.8437,47.0,46.8437,46.9375,29.959328000000003,539800
1994-03-08,46.9687,46.9687,46.6875,46.75,29.839641999999998,880300
1994-03-09,46.8125,47.0,46.5937,46.9687,29.979227,2500100
1994-03-10,46.9375,46.9375,46.4375,46.5937,29.739887,207400
1994-03-11,46.6562,46.9062,46.4062,46.8437,29.899464000000002,576600
1994-03-14,47.0312,47.0312,46.8437,46.9062,29.939339,345900
1994-03-15,47.0,47.0937,46.8437,46.875,29.91943,748600
1994-03-16,46.9375,47.25,46.7812,47.25,30.158771999999995,455500
1994-03-17,47.0937,47.3125,47.0937,47.25,30.158771999999995,133000
1994-03-18,46.75,47.0312,46.7187,46.9687,30.152176,365500
1994-03-21,46.8125,46.9375,46.7187,46.8437,30.07193,324800
1994-03-22,46.8437,47.0625,46.75,46.9687,30.152176,435700
1994-03-23,46.9375,47.0625,46.9062,46.9375,30.132132000000002,698500
1994-03-24,46.75,46.8437,46.1562,46.375,29.771034000000004,1200500
1994-03-25,46.4062,46.5312,45.9375,45.9375,29.490183000000002,100900
1994-03-28,46.0,46.0625,45.5937,46.0,29.530294,1117200
1994-03-29,46.0,46.0312,45.0937,45.0937,28.948486,338400
1994-03-30,45.125,45.25,44.4687,44.4687,28.547258000000003,1123900
1994-03-31,44.4687,44.6875,43.5312,44.5937,28.627512,788800
1994-04-04,43.3437,44.0312,43.3437,43.9062,28.186163,2627300
1994-04-05,44.3437,44.8125,44.3437,44.8125,28.767971000000003,1179000
1994-04-06,44.875,44.9062,44.5,44.8125,28.767971000000003,516500
1994-04-07,44.7812,45.125,44.5312,45.0312,28.908367,666100
1994-04-08,44.9375,44.9375,44.4687,44.6875,28.687717,242400
1994-04-11,44.8125,45.0625,44.703098,44.875,28.808086,203300
1994-04-12,44.921799,45.0,44.7187,44.8125,28.767971000000003,1409200
1994-04-13,44.796799,44.9062,44.25,44.578098,28.617487,364100
1994-04-14,44.5,44.828098,44.4062,44.5937,28.627512,419900
1994-04-15,44.578098,44.7812,44.515598,44.5937,28.627512,387300
1994-04-18,44.640598,44.765598,44.1562,44.296799,28.436911,369100
1994-04-19,44.25,44.5312,43.984299,44.359299,28.477015,472200
1994-04-20,44.4062,44.515598,44.078098,44.3125,28.446972,508000
1994-04-21,44.5,44.9687,44.3437,44.9062,28.828115000000004,200300
1994-04-22,45.015598,45.046799,44.734299,44.859299,28.798015999999997,301800
1994-04-25,44.8437,45.359299,44.8437,45.328098,29.098961,394600
1994-04-26,45.265598,45.3437,45.1875,45.2812,29.068872,399000
1994-04-28,45.1875,45.25,44.8125,44.953098,28.858219000000002,287000
1994-04-29,44.875,45.1562,44.8125,45.0937,28.948486,481900
1994-05-02,45.0937,45.7187,44.9375,45.375,29.129078000000003,275000
1994-05-03,45.390598,45.4062,45.0625,45.328098,29.098961,183400
1994-05-04,45.421799,45.421799,45.078098,45.25,29.048834000000003,401900
1994-05-05,45.296799,45.375,45.1875,45.1875,29.008705,659800
1994-05-06,44.9687,44.9687,44.5937,44.75,28.727839000000003,216300
1994-05-09,44.625,44.75,44.2812,44.359299,28.477015,499300
1994-05-10,44.578098,44.8437,44.546799,44.703098,28.697753999999996,583400
1994-05-11,44.6562,44.7187,44.171799,44.296799,28.436911,210600
1994-05-12,44.578098,44.625,44.4062,44.515598,28.577375,305200
1994-05-13,44.640598,44.640598,44.296799,44.515598,28.577375,321300
1994-05-16,44.609299,44.75,44.515598,44.5312,28.587384999999998,450400
1994-05-17,44.5625,45.1875,44.5,45.1875,29.008705,470200
1994-05-18,45.2187,45.6875,45.015598,45.515598,29.219334000000003,824800
1994-05-19,45.421799,45.859299,45.421799,45.734299,29.359732,531000
1994-05-20,45.6562,45.6875,45.5,45.5625,29.249446999999996,370400
1994-05-23,45.515598,45.5312,45.3437,45.484299,29.199238,262700
1994-05-24,45.609299,45.8437,45.609299,45.671799,29.319626,549600
1994-05-25,45.5,45.828098,45.3437,45.796799,29.399862,738200
1994-05-26,45.7812,45.9375,45.734299,45.828098,29.419940999999998,369600
1994-05-27,45.75,45.875,45.671799,45.875,29.450062,162000
1994-05-31,45.734299,45.9062,45.6562,45.8125,29.409943,160000
1994-06-01,45.703098,46.015598,45.5625,46.015598,29.540318,200500
1994-06-02,46.046799,46.046799,45.890598,45.9687,29.510203999999998,55100
1994-06-03,46.0,46.390598,45.859299,46.234299,29.6807,550400
1994-06-06,46.328098,46.4687,46.1875,46.2187,29.670717,99300
1994-06-07,46.140598,46.2187,46.0312,46.1562,29.630569,120600
1994-06-08,46.265598,46.265598,45.7812,45.7812,29.38983,131900
1994-06-09,45.984299,46.0312,45.890598,46.0312,29.550331,80500
1994-06-10,46.078098,46.203098,46.078098,46.109299,29.60047,83100
1994-06-13,46.046799,46.1875,46.0312,46.171799,29.640583000000003,109700
1994-06-14,46.3125,46.546799,46.3125,46.5312,29.8713,161000
1994-06-15,46.546799,46.5625,46.3125,46.3437,29.750944,142800
1994-06-16,46.3437,46.4687,46.296799,46.4375,29.811161,44000
1994-06-17,46.1562,46.203098,45.8125,45.875,29.644762,403800
1994-06-20,45.546799,45.625,45.4375,45.484299,29.392291999999998,137400
1994-06-21,45.453098,45.453098,44.9062,45.0937,29.139874,139200
1994-06-22,45.2187,45.421799,45.171799,45.265598,29.250967,279900
1994-06-23,45.3437,45.4062,44.9375,45.0,29.079344,922500
1994-06-24,44.7812,44.7812,44.0,44.0625,28.473515000000003,353800
1994-06-27,44.234299,44.828098,44.015598,44.828098,28.96825,371200
1994-06-28,44.8437,44.8437,44.25,44.609299,28.826834,5382300
1994-06-29,44.671799,45.015598,44.625,44.75,28.917789000000003,311800
1994-06-30,44.828098,44.8437,44.3125,44.4687,28.736013,271900
1994-07-01,44.6875,44.6875,44.375,44.5625,28.796614,406900
1994-07-05,44.6562,44.859299,44.515598,44.796799,28.948021,112000
1994-07-06,44.625,44.8125,44.4687,44.734299,28.907625,174800
1994-07-07,44.734299,44.921799,44.6875,44.921799,29.028791,66700
1994-07-08,44.640598,44.984299,44.625,44.9062,29.018709,148400
1994-07-11,44.9375,45.015598,44.5312,44.75,28.917789000000003,124000
1994-07-12,44.765598,44.828098,44.515598,44.8125,28.958168,257300
1994-07-13,44.828098,45.0312,44.828098,44.890598,29.008644,532700
1994-07-14,45.109299,45.4687,45.078098,45.375,29.321671000000002,494200
1994-07-15,45.3437,45.484299,45.328098,45.390598,29.331723999999998,49100
1994-07-18,45.390598,45.578098,45.390598,45.4687,29.382196,72300
1994-07-19,45.546799,45.5625,45.375,45.375,29.321671000000002,609500
1994-07-20,45.4062,45.4062,45.0625,45.171799,29.190346,185300
1994-07-21,45.171799,45.296799,45.078098,45.265598,29.250967,86300
1994-07-22,45.375,45.4062,45.25,45.3437,29.301437,151600
1994-07-25,45.359299,45.453098,45.3125,45.4062,29.341821999999997,120900
1994-07-26,45.390598,45.421799,45.3125,45.359299,29.311518,489600
1994-07-27,45.359299,45.359299,45.171799,45.359299,29.311518,83200
1994-07-28,45.359299,45.578098,45.359299,45.453098,29.372124,828200
1994-07-29,45.765598,46.046799,45.75,45.9062,29.664921000000003,459100
1994-08-01,45.9375,46.1562,45.890598,46.125,29.806324,486300
1994-08-02,46.2812,46.375,46.0312,46.1875,29.846703,505500
1994-08-03,46.171799,46.234299,46.0937,46.203098,29.856775,144100
1994-08-04,46.171799,46.2187,45.921799,45.9375,29.685159999999996,231700
1994-08-05,45.703098,45.8437,45.6562,45.7812,29.584145,138400
1994-08-08,45.828098,45.9375,45.7812,45.890598,29.654842,328600
1994-08-09,45.7187,45.9687,45.7187,45.9687,29.705307,105900
1994-08-10,46.0,46.1875,45.9375,46.140598,29.816404,840300
1994-08-11,46.0312,46.234299,45.734299,45.9687,29.705307,876200
1994-08-12,46.046799,46.3437,46.046799,46.328098,29.937557,184100
1994-08-15,46.375,46.484299,46.3125,46.3125,29.927473,325900
1994-08-16,46.3437,46.6875,46.1562,46.640598,30.139511,1089500
1994-08-17,46.703098,46.734299,46.578098,46.609299,30.119266999999997,133700
1994-08-18,46.453098,46.5625,46.4062,46.453098,30.018339,620000
